test,rad,sortdeg1.lsR
msc04515.mtx,1,23
n2c6-b4.mtx,1,7
n2c6-b5.mtx,1,13
n2c6-b6.mtx,1,13
n2c6-b7.mtx,1,11
n2c6-b8.mtx,1,7
n3c6-b4.mtx,1,7
n3c6-b5.mtx,1,8
n3c6-b6.mtx,1,14
n3c6-b7.mtx,1,9
n3c6-b8.mtx,1,13
n3c6-b9.mtx,1,12
n4c5-b4.mtx,1,7
n4c5-b5.mtx,1,9
n4c5-b6.mtx,1,12
n4c5-b7.mtx,1,11
n4c5-b8.mtx,1,8
n4c6-b14.mtx,1,5
n4c6-b3.mtx,1,6
nasa1824.mtx,1,18
nasa2146.mtx,1,33
ncvxqp1.mtx,1,7
ncvxqp9.mtx,1,4
nl.mtx,1,12
nopoly.mtx,1,7
nopss_11k.mtx,1,8
ODLIS.mtx,1,13
opsahl-openflights.edges,1,29
opsahl-ucsocial.edges,1,22
opsahl-usairport.edges,1,66
Oregon-1.mtx,1,19
Oregon-2.mtx,1,33
p2p-Gnutella04.mtx,1,10
p2p-Gnutella05.mtx,1,11
p2p-Gnutella06.mtx,1,11
p2p-Gnutella08.mtx,1,11
p2p-Gnutella09.mtx,1,11
p6000.mtx,1,4
para-10.mtx,1,12
para-5.mtx,1,12
para-6.mtx,1,12
para-7.mtx,1,12
para-8.mtx,1,12
para-9.mtx,1,12
pcb1000.mtx,1,20
pesa.mtx,1,7
petster-friendships-hamster.edges,1,21
petster-hamster.edges,1,25
pf2177.mtx,1,6
pgp2.mtx,1,3
PGPgiantcompo.mtx,1,32
photogrammetry2.mtx,1,12
photogrammetry.mtx,1,14
plat1919.mtx,1,15
plbuckle.mtx,1,23
plddb.mtx,1,5
polblogs.mtx,1,38
poli3.mtx,1,7
poli4.mtx,1,
poli_large.mtx,1,7
powersim.mtx,1,6
primagaz.mtx,1,3
qc324.mtx,1,82
qpband.mtx,1,2
radfr1.mtx,1,18
rail_5177.mtx,1,5
rajat01.mtx,1,7
rajat03.mtx,1,4
rajat06.mtx,1,4
rajat07.mtx,1,4
rajat08.mtx,1,4
rajat09.mtx,1,4
rajat13.mtx,1,8
rajat27.mtx,1,11
rajat30.mtx,1,9
rbsa480.mtx,1,45
rbsb480.mtx,1,44
rdb5000.mtx,1,5
rel9.mtx,1,5
rkat7_mat5.mtx,1,88
road_usa.mtx,1,
robot24c1_mat5_J.mtx,1,50
robot24c1_mat5.mtx,1,50
rosen1.mtx,1,24
rosen2.mtx,1,24
rosen8.mtx,1,16
rw5151.mtx,1,7
scagr7-2b.mtx,1,7
SciMet.mtx,1,10
sctap1-2c.mtx,1,12
seymourl.mtx,1,13
shar_te2-b1.mtx,1,4
sherman2.mtx,1,23
sherman5.mtx,1,11
shermanACa.mtx,1,12
shermanACd.mtx,1,13
shuttle_eddy.mtx,1,12
shyy41.mtx,1,7
sit100.mtx,1,6
stoch_aircraft.mtx,1,7
stomach.mtx,1,12
stormg2-8.mtx,1,8
sts4098.mtx,1,27
stufe-10.mtx,1,4
t2dal_a.mtx,1,8
t2dal_bci.mtx,1,8
t2dal.mtx,1,8
t2d_q4.mtx,1,7
t2d_q9.mtx,1,7
TF13.mtx,1,12
TF14.mtx,1,14
thermal.mtx,1,15
tomography.mtx,1,52
Trec11.mtx,1,74
Trefethen_2000.mtx,1,20
TS.mtx,1,22
TSOPF_FS_b9_c1.mtx,1,11
TSOPF_RS_b9_c6.mtx,1,10
tuma1.mtx,1,4
tuma2.mtx,1,4
utm1700b.mtx,1,18
utm3060.mtx,1,18
viscoplastic1.mtx,1,13
wb-cs-stanford.mtx,1,22
145bit.mtx,2,81
162bit.mtx,2,95
3elt_dual.mtx,2,7
3elt.mtx,2,13
advogato.edges,2,228
aircraft.mtx,2,17
airfoil1_dual.mtx,2,6
airfoil1.mtx,2,13
Alemdar.mtx,2,17
arenas-pgp.edges,2,52
as20000102.edges,2,35
as-735.mtx,2,33
aug2dc.mtx,2,3
aug2d.mtx,2,3
aug3d.mtx,2,4
barth4.mtx,2,14
barth5.mtx,2,14
barth.mtx,2,12
bayer05.mtx,2,104
bayer06.mtx,2,104
bayer07.mtx,2,104
bayer08.mtx,2,104
bayer09.mtx,2,81
bcsstk10.mtx,2,41
bcsstk11.mtx,2,47
bcsstk12.mtx,2,47
bcsstk13.mtx,2,140
bcsstk14.mtx,2,80
bcsstk21.mtx,2,19
bcsstk23.mtx,2,50
bcsstk26.mtx,2,38
bcsstk27.mtx,2,84
bcsstk34.mtx,2,89
bcsstm10.mtx,2,42
bcsstm27.mtx,2,84
bcsstm34.mtx,2,96
beacxc.mtx,2,282
beaflw.mtx,2,291
beause.mtx,2,258
bibd_13_6.mtx,2,79
bibd_17_4b.mtx,2,129
bibd_17_4.mtx,2,129
big_dual.mtx,2,7
big.mtx,2,15
biplane-9.mtx,2,10
bips07_1693.mtx,2,14
bips07_1998.mtx,2,16
bips07_2476.mtx,2,15
bips07_3078.mtx,2,15
bips98_1142.mtx,2,14
bips98_1450.mtx,2,15
bips98_606.mtx,2,15
bloweybq.mtx,2,8
c-21.mtx,2,46
c-22.mtx,2,32
c-23.mtx,2,61
c-24.mtx,2,32
c-25.mtx,2,84
c-26.mtx,2,48
c-27.mtx,2,29
c-28.mtx,2,43
c-29.mtx,2,34
c-30.mtx,2,27
c-31.mtx,2,70
c-32.mtx,2,18
c-33.mtx,2,56
c-34.mtx,2,66
c-35.mtx,2,41
c-36.mtx,2,65
c-37.mtx,2,105
c-38.mtx,2,49
c-40.mtx,2,31
c-41.mtx,2,65
c-44.mtx,2,66
cage9.mtx,2,53
CAG_mat364.mtx,2,100
ca-GrQc.mtx,2,45
ca-HepTh.mtx,2,44
California.mtx,2,57
cat_ears_3_4.mtx,2,25
cavity05.mtx,2,62
cavity06.mtx,2,62
cavity07.mtx,2,62
cavity08.mtx,2,62
cavity09.mtx,2,62
cavity10.mtx,2,69
cavity11.mtx,2,69
cavity12.mtx,2,69
cavity13.mtx,2,69
cavity14.mtx,2,69
cegb3024.mtx,2,59
cegb3306.mtx,2,46
cell1.mtx,2,9
cell2.mtx,2,9
ch6-6-b3.mtx,2,50
ch6-6-b4.mtx,2,40
ch7-6-b2.mtx,2,71
ch7-6-b5.mtx,2,17
ch7-7-b2.mtx,2,73
ch7-8-b2.mtx,2,66
Chebyshev2.mtx,2,11
Chebyshev3.mtx,2,11
ch.mtx,2,18
circuit_1.mtx,2,107
circuit_3.mtx,2,12
cis-n4c6-b14.mtx,2,35
cis-n4c6-b3.mtx,2,57
coater1.mtx,2,70
commanche_dual.mtx,2,7
complex.mtx,2,382
cond-mat.mtx,2,37
coPapersDBLP.mtx,2,27
cora_agm_fcl_aid.edges,2,38
coupled.mtx,2,52
crack_dual.mtx,2,7
crack.mtx,2,11
crew1.mtx,2,108
cryg10000.mtx,2,10
cs4.mtx,2,11
D_7.mtx,2,166
D_8.mtx,2,199
D_9.mtx,2,174
data.mtx,2,29
delaunay_n12.mtx,2,12
delaunay_n13.mtx,2,12
delf.mtx,2,16
descriptor_xingo6u.mtx,2,15
deter0.mtx,2,13
deter1.mtx,2,14
deter2.mtx,2,15
deter3.mtx,2,15
deter4.mtx,2,14
deter5.mtx,2,14
deter6.mtx,2,14
deter7.mtx,2,15
deter8.mtx,2,15
df2177.mtx,2,39
dtoc.mtx,2,6
dw4096.mtx,2,13
dw8192.mtx,2,13
dwt_2680.mtx,2,20
ego-gplus.edges,2,47
ego-twitter.edges,2,37
escorts.edges,2,113
europe_osm.mtx,2,6
eurqsa.mtx,2,19
ex10hs.mtx,2,55
ex10.mtx,2,55
ex12.mtx,2,56
ex13.mtx,2,65
ex14.mtx,2,55
ex15.mtx,2,37
ex18.mtx,2,39
ex20.mtx,2,72
ex22.mtx,2,47
ex23.mtx,2,63
ex24.mtx,2,57
ex25.mtx,2,54
ex26.mtx,2,114
ex27.mtx,2,94
ex28.mtx,2,62
ex29.mtx,2,19
ex33.mtx,2,33
ex36.mtx,2,51
ex37.mtx,2,94
ex3.mtx,2,64
EX4.mtx,2,189
ex7.mtx,2,96
extr1b.mtx,2,28
extr1.mtx,2,27
fd12.mtx,2,29
fd15.mtx,2,31
fe_4elt2.mtx,2,14
flower_4_4.mtx,2,25
flower_5_4.mtx,2,26
flowmeter0.mtx,2,14
flowmeter5.mtx,2,14
ford1.mtx,2,17
Franz2.mtx,2,43
Franz3.mtx,2,43
Franz4.mtx,2,84
Franz5.mtx,2,79
Franz6.mtx,2,81
Franz7.mtx,2,72
Freescale1.mtx,2,
fv1.mtx,2,19
fv2.mtx,2,19
fv3.mtx,2,19
fxm2-16.mtx,2,49
fxm2-6.mtx,2,46
fxm3_6.mtx,2,62
G10.mtx,2,457
G1.mtx,2,459
G22.mtx,2,157
G23.mtx,2,156
G24.mtx,2,156
G25.mtx,2,156
G26.mtx,2,155
G27.mtx,2,157
G28.mtx,2,156
G29.mtx,2,156
G2.mtx,2,459
G30.mtx,2,156
G31.mtx,2,155
G35.mtx,2,41
G36.mtx,2,40
G37.mtx,2,41
G38.mtx,2,40
G39.mtx,2,41
G3.mtx,2,455
G40.mtx,2,40
G41.mtx,2,41
G42.mtx,2,40
G4.mtx,2,460
G55.mtx,2,16
G56.mtx,2,16
G58.mtx,2,47
G59.mtx,2,47
G5.mtx,2,457
G60.mtx,2,15
G61.mtx,2,15
G62.mtx,2,10
G63.mtx,2,49
G64.mtx,2,49
G65.mtx,2,10
G66.mtx,2,10
G67.mtx,2,10
G6.mtx,2,459
g7jac010.mtx,2,61
g7jac010sc.mtx,2,61
g7jac020.mtx,2,68
g7jac020sc.mtx,2,68
G7.mtx,2,459
G8.mtx,2,455
G9.mtx,2,460
garon1.mtx,2,60
gemat11.mtx,2,59
gemat12.mtx,2,58
gemat1.mtx,2,61
ge.mtx,2,25
geom.mtx,2,47
GL7d12.mtx,2,84
GL7d21.mtx,2,44
great-britain_osm.mtx,2,4
Hamrle2.mtx,2,25
hep-th.mtx,2,28
hugetrace-00000.mtx,2,5
hydr1c.mtx,2,39
hydr1.mtx,2,39
IG5-10.mtx,2,104
IG5-11.mtx,2,180
IG5-12.mtx,2,294
jan99jac020.mtx,2,48
jan99jac020sc.mtx,2,48
Kaufhold.mtx,2,10
kneser_8_3_1.mtx,2,21
Kohonen.mtx,2,39
L-9.mtx,2,10
large.mtx,2,18
Lederberg.mtx,2,116
LF10000.mtx,2,8
LFAT5000.mtx,2,7
lhr01.mtx,2,142
lhr02.mtx,2,137
linverse.mtx,2,11
lns_3937.mtx,2,19
lnsp3937.mtx,2,17
lock1074.mtx,2,90
lock2232.mtx,2,72
lock_700.mtx,2,71
lp_25fv47.mtx,2,50
lp_80bau3b.mtx,2,14
lp_bnl2.mtx,2,28
lp_cre_a.mtx,2,24
lp_cre_c.mtx,2,24
lp_cycle.mtx,2,68
lp_czprob.mtx,2,27
lp_d2q06c.mtx,2,67
lp_d6cube.mtx,2,50
lp_degen3.mtx,2,152
lp_dfl001.mtx,2,21
lp_fit1d.mtx,2,23
lp_greenbea.mtx,2,69
lp_greenbeb.mtx,2,69
lpi_ceria3d.mtx,2,70
lpi_cplex1.mtx,2,10
lpi_gran.mtx,2,188
lpi_greenbea.mtx,2,80
lpi_klein3.mtx,2,83
lpl2.mtx,2,25
lp_maros.mtx,2,54
lp_nug12.mtx,2,52
lp_pds_02.mtx,2,17
lp_pilot_ja.mtx,2,69
lp_pilot.mtx,2,122
lp_pilotnov.mtx,2,46
lp_qap12.mtx,2,56
lp_ship08l.mtx,2,31
lp_ship12l.mtx,2,31
lp_truss.mtx,2,48
lp_woodw.mtx,2,57
lshp3466.mtx,2,14
lutz30-23-b6.mtx,2,38
Maragal_3.mtx,2,150
Maragal_4.mtx,2,220
mark3jac020.mtx,2,43
mark3jac020sc.mtx,2,43
mark3jac140.mtx,2,38
mbeacxc.mtx,2,280
mbeaflw.mtx,2,280
mbeause.mtx,2,249
mcfe.mtx,2,165
meg4.mtx,2,32
mhd1280a.mtx,2,83
mhd1280b.mtx,2,36
mhd3200a.mtx,2,48
mhd4800b.mtx,2,10
mimo28x28_system.mtx,2,14
mimo46x46_system.mtx,2,14
mimo8x8_system.mtx,2,14
mk10-b3.mtx,2,44
mk11-b2.mtx,2,72
mk11-b4b.mtx,2,26
mk12-b2.mtx,2,69
model3.mtx,2,74
model4.mtx,2,142
model6.mtx,2,58
model8.mtx,2,48
movielens-10m_ut.edges,2,141
msc00726.mtx,2,168
msc01050.mtx,2,65
msc01440.mtx,2,75
msc04515.mtx,2,59
n2c6-b4.mtx,2,65
n2c6-b5.mtx,2,96
n2c6-b6.mtx,2,104
n2c6-b7.mtx,2,70
n2c6-b8.mtx,2,41
n3c6-b4.mtx,2,65
n3c6-b5.mtx,2,89
n3c6-b6.mtx,2,112
n3c6-b7.mtx,2,43
n3c6-b8.mtx,2,122
n3c6-b9.mtx,2,76
n4c5-b4.mtx,2,67
n4c5-b5.mtx,2,84
n4c5-b6.mtx,2,95
n4c5-b7.mtx,2,82
n4c5-b8.mtx,2,58
n4c6-b14.mtx,2,35
n4c6-b3.mtx,2,57
nasa1824.mtx,2,48
nasa2146.mtx,2,73
ncvxqp1.mtx,2,20
ncvxqp9.mtx,2,7
nl.mtx,2,22
nopoly.mtx,2,15
nopss_11k.mtx,2,14
ODLIS.mtx,2,61
opsahl-openflights.edges,2,107
opsahl-ucsocial.edges,2,139
opsahl-usairport.edges,2,147
Oregon-1.mtx,2,43
Oregon-2.mtx,2,98
p2p-Gnutella04.mtx,2,52
p2p-Gnutella05.mtx,2,49
p2p-Gnutella06.mtx,2,46
p2p-Gnutella08.mtx,2,57
p2p-Gnutella09.mtx,2,56
p6000.mtx,2,6
para-10.mtx,2,31
para-5.mtx,2,31
para-6.mtx,2,31
para-7.mtx,2,31
para-8.mtx,2,31
para-9.mtx,2,31
pcb1000.mtx,2,59
pesa.mtx,2,14
petster-friendships-hamster.edges,2,112
petster-hamster.edges,2,117
pf2177.mtx,2,41
pgp2.mtx,2,5
PGPgiantcompo.mtx,2,50
photogrammetry2.mtx,2,93
photogrammetry.mtx,2,91
plat1919.mtx,2,36
plbuckle.mtx,2,45
plddb.mtx,2,12
polblogs.mtx,2,162
poli3.mtx,2,22
poli4.mtx,2,
poli_large.mtx,2,16
powersim.mtx,2,14
primagaz.mtx,2,9
qc324.mtx,2,144
qpband.mtx,2,2
radfr1.mtx,2,94
rail_5177.mtx,2,11
rajat01.mtx,2,16
rajat03.mtx,2,7
rajat06.mtx,2,7
rajat07.mtx,2,7
rajat08.mtx,2,7
rajat09.mtx,2,7
rajat13.mtx,2,15
rajat27.mtx,2,26
rajat30.mtx,2,15
rbsa480.mtx,2,285
rbsb480.mtx,2,288
rdb5000.mtx,2,14
rel9.mtx,2,9
rkat7_mat5.mtx,2,297
road_usa.mtx,2,
robot24c1_mat5_J.mtx,2,218
robot24c1_mat5.mtx,2,193
rosen1.mtx,2,25
rosen2.mtx,2,25
rosen8.mtx,2,29
rw5151.mtx,2,14
scagr7-2b.mtx,2,17
SciMet.mtx,2,48
sctap1-2c.mtx,2,25
seymourl.mtx,2,47
shar_te2-b1.mtx,2,123
sherman2.mtx,2,51
sherman5.mtx,2,32
shermanACa.mtx,2,37
shermanACd.mtx,2,49
shuttle_eddy.mtx,2,25
shyy41.mtx,2,14
sit100.mtx,2,13
stoch_aircraft.mtx,2,17
stomach.mtx,2,41
stormg2-8.mtx,2,27
sts4098.mtx,2,66
stufe-10.mtx,2,10
t2dal_a.mtx,2,19
t2dal_bci.mtx,2,19
t2dal.mtx,2,19
t2d_q4.mtx,2,19
t2d_q9.mtx,2,19
TF13.mtx,2,105
TF14.mtx,2,138
thermal.mtx,2,39
tomography.mtx,2,131
Trec11.mtx,2,252
Trefethen_2000.mtx,2,101
TS.mtx,2,65
TSOPF_FS_b9_c1.mtx,2,16
TSOPF_RS_b9_c6.mtx,2,20
tuma1.mtx,2,7
tuma2.mtx,2,6
utm1700b.mtx,2,50
utm3060.mtx,2,55
viscoplastic1.mtx,2,22
wb-cs-stanford.mtx,2,39
145bit.mtx,3,253
162bit.mtx,3,448
3elt_dual.mtx,3,11
3elt.mtx,3,23
advogato.edges,3,519
aircraft.mtx,3,23
airfoil1_dual.mtx,3,11
airfoil1.mtx,3,23
Alemdar.mtx,3,26
arenas-pgp.edges,3,98
as20000102.edges,3,60
as-735.mtx,3,56
aug2dc.mtx,3,6
aug2d.mtx,3,6
aug3d.mtx,3,8
barth4.mtx,3,24
barth5.mtx,3,24
barth.mtx,3,20
bayer05.mtx,3,236
bayer06.mtx,3,241
bayer07.mtx,3,236
bayer08.mtx,3,241
bayer09.mtx,3,210
bcsstk10.mtx,3,71
bcsstk11.mtx,3,85
bcsstk12.mtx,3,85
bcsstk13.mtx,3,301
bcsstk14.mtx,3,144
bcsstk21.mtx,3,35
bcsstk23.mtx,3,128
bcsstk26.mtx,3,63
bcsstk27.mtx,3,137
bcsstk34.mtx,3,163
bcsstm10.mtx,3,68
bcsstm27.mtx,3,137
bcsstm34.mtx,3,175
beacxc.mtx,3,353
beaflw.mtx,3,362
beause.mtx,3,346
bibd_13_6.mtx,3,79
bibd_17_4b.mtx,3,136
bibd_17_4.mtx,3,136
big_dual.mtx,3,12
big.mtx,3,23
biplane-9.mtx,3,17
bips07_1693.mtx,3,22
bips07_1998.mtx,3,23
bips07_2476.mtx,3,24
bips07_3078.mtx,3,23
bips98_1142.mtx,3,24
bips98_1450.mtx,3,23
bips98_606.mtx,3,22
bloweybq.mtx,3,10
c-21.mtx,3,83
c-22.mtx,3,62
c-23.mtx,3,65
c-24.mtx,3,50
c-25.mtx,3,158
c-26.mtx,3,86
c-27.mtx,3,48
c-28.mtx,3,59
c-29.mtx,3,62
c-30.mtx,3,35
c-31.mtx,3,133
c-32.mtx,3,24
c-33.mtx,3,79
c-34.mtx,3,99
c-35.mtx,3,82
c-36.mtx,3,88
c-37.mtx,3,203
c-38.mtx,3,110
c-40.mtx,3,62
c-41.mtx,3,120
c-44.mtx,3,151
cage9.mtx,3,139
CAG_mat364.mtx,3,164
ca-GrQc.mtx,3,71
ca-HepTh.mtx,3,145
California.mtx,3,150
cat_ears_3_4.mtx,3,116
cavity05.mtx,3,111
cavity06.mtx,3,111
cavity07.mtx,3,111
cavity08.mtx,3,111
cavity09.mtx,3,111
cavity10.mtx,3,120
cavity11.mtx,3,120
cavity12.mtx,3,120
cavity13.mtx,3,120
cavity14.mtx,3,120
cegb3024.mtx,3,112
cegb3306.mtx,3,79
cell1.mtx,3,16
cell2.mtx,3,16
ch6-6-b3.mtx,3,221
ch6-6-b4.mtx,3,158
ch7-6-b2.mtx,3,140
ch7-6-b5.mtx,3,50
ch7-7-b2.mtx,3,175
ch7-8-b2.mtx,3,222
Chebyshev2.mtx,3,13
Chebyshev3.mtx,3,13
ch.mtx,3,48
circuit_1.mtx,3,115
